0,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
1,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
2,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
3,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
4,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
5,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
6,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
7,0.200000,0.000000,2.300000,1.150000,0.000000,0.000000,0.000000,0.000000
8,0.200000,0.000000,2.300000,1.150000,1.300000,2.300000,0.600000,0.750000
9,0.200000,0.000000,2.300000,1.150000,1.300000,2.300000,0.600000,0.750000
10,0.200000,0.000000,2.300000,1.150000,1.300000,2.300000,0.600000,0.750000
11,0.200000,0.000000,2.300000,1.150000,1.300000,2.300000,0.600000,0.750000
12,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
13,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
14,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
15,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
16,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
17,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
18,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
19,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
20,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
21,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
22,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
23,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
24,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
25,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
26,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
27,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
28,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
29,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
30,0.550000,0.000000,2.300000,1.500000,0.000000,0.000000,0.000000,0.000000
